Log file open, 02/21/23 19:04:42
[2023.02.21-20.28.25:962][ 40]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.21-20.28.26:001][ 40]LogAudioMixer: Display: Using Audio Hardware Device Headphones (2- SteelSeries Arctis 7 Game)
[2023.02.21-20.28.26:001][ 40]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.21-20.28.26:001][ 40]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.21-20.28.26:001][ 40]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.21-20.28.26:002][ 40]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=27
[2023.02.21-20.28.26:002][ 40]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=27
[2023.02.21-20.28.26:003][ 40]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=27
[2023.02.21-20.28.26:003][ 40]LogInit: FAudioDevice initialized.
[2023.02.21-20.28.26:003][ 40]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=27
[2023.02.21-20.28.26:003][ 40]LogAudio: Display: Audio Device (ID: 27) registered with world 'Level_Development_001'.
[2023.02.21-20.28.26:008][ 40]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.21-20.28.26:027][ 40]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_Development_001.Level_Development_001 up for play (max tick rate 0) at 2023.02.21-20.28.26
[2023.02.21-20.28.26:030][ 40]LogWorld: Bringing up level for play took: 0.022305
[2023.02.21-20.28.26:032][ 40]LogOnline: OSS: Created online subsystem instance for: :Context_41
[2023.02.21-20.28.26:036][ 40]Cmd: r.TonemapperGamma 0
[2023.02.21-20.28.26:036][ 40]r.TonemapperGamma = "0"
[2023.02.21-20.28.26:036][ 40]Cmd: r.TonemapperFilm 0
[2023.02.21-20.28.26:036][ 40]Command not recognized: r.TonemapperFilm 0
[2023.02.21-20.28.26:036][ 40]Cmd: r.Tonemapper.Sharpen 
[2023.02.21-20.28.26:036][ 40]r.Tonemapper.Sharpen = "0"      LastSetBy: Constructor
[2023.02.21-20.28.26:036][ 40]Cmd: r.Tonemapper.GrainQuantization 0
[2023.02.21-20.28.26:036][ 40]r.Tonemapper.GrainQuantization = "0"
[2023.02.21-20.28.26:036][ 40]Cmd: r.Tonemapper.Quality 0
[2023.02.21-20.28.26:036][ 40]r.Tonemapper.Quality = "0"
[2023.02.21-20.28.26:036][ 40]Cmd: r.EyeAdaptition.Focus 0
[2023.02.21-20.28.26:036][ 40]Command not recognized: r.EyeAdaptition.Focus 0
[2023.02.21-20.28.26:036][ 40]Cmd: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.28.26:036][ 40]Command not recognized: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.28.26:036][ 40]Cmd: r.EyeAdaptition.Quality 0
[2023.02.21-20.28.26:036][ 40]Command not recognized: r.EyeAdaptition.Quality 0
[2023.02.21-20.28.26:037][ 40]PIE: Server logged in
[2023.02.21-20.28.26:038][ 40]PIE: Play in editor total start time 0.217 seconds.
[2023.02.21-20.28.26:039][ 40]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.28.26:039][ 40]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.28.26:039][ 40]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.28.26:039][ 40]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.28.26:039][ 40]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.28.51:596][ 61]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 450.0
[2023.02.21-20.28.51:638][ 66]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 450.0
[2023.02.21-20.28.52:065][117]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 400.0
[2023.02.21-20.28.52:109][122]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 400.0
[2023.02.21-20.28.52:411][156]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 350.0
[2023.02.21-20.28.52:456][161]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 350.0
[2023.02.21-20.28.52:768][196]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 300.0
[2023.02.21-20.28.52:812][201]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 300.0
[2023.02.21-20.28.53:108][234]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 250.0
[2023.02.21-20.28.53:153][239]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 250.0
[2023.02.21-20.28.53:449][272]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 200.0
[2023.02.21-20.28.53:493][277]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 200.0
[2023.02.21-20.28.53:814][313]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 150.0
[2023.02.21-20.28.53:850][317]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 150.0
[2023.02.21-20.28.54:217][358]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 100.0
[2023.02.21-20.28.54:261][363]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 100.0
[2023.02.21-20.28.54:628][404]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 50.0
[2023.02.21-20.28.54:673][409]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 50.0
[2023.02.21-20.28.55:061][453]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] DEAD
[2023.02.21-20.28.55:061][453]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 0.0
[2023.02.21-20.28.55:105][458]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] DEAD
[2023.02.21-20.28.55:106][458]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 0.0
[2023.02.21-20.28.56:794][649]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-20.28.56:794][649]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_Development_001
[2023.02.21-20.28.56:794][649]LogWorld: UWorld::CleanupWorld for Level_Development_001, bSessionEnded=true, bCleanupResources=true
[2023.02.21-20.28.56:796][649]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-20.28.56:799][649]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.21-20.28.56:808][649]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-20.28.56:842][649]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.21-20.28.56:843][649]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=27
[2023.02.21-20.28.56:844][649]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=27
[2023.02.21-20.28.56:847][649]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-20.28.56:854][649]LogUObjectHash: Compacting FUObjectHashTables data took   2.01ms
[2023.02.21-20.28.56:883][650]LogPlayLevel: Display: Destroying online subsystem :Context_41
[2023.02.21-20.29.26:713][854]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.21-20.29.26:721][854]BlueprintLog: New page: Pre-Play auto-recompile
[2023.02.21-20.29.26:723][854]LogPlayLevel: [PlayLevel] Compiling WB_AIHealthBar before play...
[2023.02.21-20.29.26:782][854]LogUObjectHash: Compacting FUObjectHashTables data took   1.97ms
[2023.02.21-20.29.26:785][854]LogPlayLevel: PlayLevel: Blueprint regeneration took 64 ms (1 blueprints)
[2023.02.21-20.29.26:785][854]PIE: New page: PIE session: Level_Development_001 (21 Feb 2023, 20:29:26)
[2023.02.21-20.29.26:785][854]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_Development_001
[2023.02.21-20.29.26:841][854]LogPlayLevel: PIE: StaticDuplicateObject took: (0.055789s)
[2023.02.21-20.29.26:841][854]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_Development_001.Level_Development_001 to /Game/Levels/UEDPIE_0_Level_Development_001.Level_Development_001 (0.055816s)
[2023.02.21-20.29.26:841][854]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-20.29.26:841][854]LogAIModule: Creating AISystem for world Level_Development_001
[2023.02.21-20.29.26:842][854]LogPlayLevel: PIE: World Init took: (0.000596s)
[2023.02.21-20.29.26:874][854]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.02.21-20.29.26:875][854]LogAudio: Display: Creating Audio Device:                 Id: 28, Scope: Unique, Realtime: True
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.21-20.29.26:875][854]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.21-20.29.26:875][854]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.21-20.29.26:876][854]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.21-20.29.26:876][854]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.21-20.29.26:876][854]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.21-20.29.26:877][854]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.21-20.29.26:916][854]LogAudioMixer: Display: Using Audio Hardware Device Headphones (2- SteelSeries Arctis 7 Game)
[2023.02.21-20.29.26:916][854]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.21-20.29.26:916][854]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.21-20.29.26:916][854]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.21-20.29.26:916][854]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=28
[2023.02.21-20.29.26:916][854]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=28
[2023.02.21-20.29.26:918][854]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=28
[2023.02.21-20.29.26:918][854]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=28
[2023.02.21-20.29.26:918][854]LogInit: FAudioDevice initialized.
[2023.02.21-20.29.26:918][854]LogAudio: Display: Audio Device (ID: 28) registered with world 'Level_Development_001'.
[2023.02.21-20.29.26:922][854]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.21-20.29.26:943][854]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_Development_001.Level_Development_001 up for play (max tick rate 0) at 2023.02.21-20.29.26
[2023.02.21-20.29.26:946][854]LogWorld: Bringing up level for play took: 0.023722
[2023.02.21-20.29.26:948][854]LogOnline: OSS: Created online subsystem instance for: :Context_42
[2023.02.21-20.29.26:951][854]Cmd: r.TonemapperGamma 0
[2023.02.21-20.29.26:951][854]r.TonemapperGamma = "0"
[2023.02.21-20.29.26:951][854]Cmd: r.TonemapperFilm 0
[2023.02.21-20.29.26:951][854]Command not recognized: r.TonemapperFilm 0
[2023.02.21-20.29.26:951][854]Cmd: r.Tonemapper.Sharpen 
[2023.02.21-20.29.26:951][854]r.Tonemapper.Sharpen = "0"      LastSetBy: Constructor
[2023.02.21-20.29.26:951][854]Cmd: r.Tonemapper.GrainQuantization 0
[2023.02.21-20.29.26:951][854]r.Tonemapper.GrainQuantization = "0"
[2023.02.21-20.29.26:951][854]Cmd: r.Tonemapper.Quality 0
[2023.02.21-20.29.26:951][854]r.Tonemapper.Quality = "0"
[2023.02.21-20.29.26:951][854]Cmd: r.EyeAdaptition.Focus 0
[2023.02.21-20.29.26:951][854]Command not recognized: r.EyeAdaptition.Focus 0
[2023.02.21-20.29.26:951][854]Cmd: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.29.26:951][854]Command not recognized: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.29.26:951][854]Cmd: r.EyeAdaptition.Quality 0
[2023.02.21-20.29.26:951][854]Command not recognized: r.EyeAdaptition.Quality 0
[2023.02.21-20.29.26:952][854]PIE: Server logged in
[2023.02.21-20.29.26:953][854]PIE: Play in editor total start time 0.232 seconds.
[2023.02.21-20.29.26:954][854]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.29.26:954][854]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.29.26:954][854]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.29.26:954][854]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.29.26:954][854]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.29.29:498][118]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 450.0
[2023.02.21-20.29.29:874][160]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 400.0
[2023.02.21-20.29.30:238][198]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 350.0
[2023.02.21-20.29.30:551][233]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 300.0
[2023.02.21-20.29.30:861][267]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 250.0
[2023.02.21-20.29.31:551][344]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 200.0
[2023.02.21-20.29.31:967][391]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 150.0
[2023.02.21-20.29.32:310][429]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 100.0
[2023.02.21-20.29.32:799][484]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 50.0
[2023.02.21-20.29.33:211][530]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] DEAD
[2023.02.21-20.29.33:211][530]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 0.0
[2023.02.21-20.29.35:414][781]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-20.29.35:414][781]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_Development_001
[2023.02.21-20.29.35:414][781]LogWorld: UWorld::CleanupWorld for Level_Development_001, bSessionEnded=true, bCleanupResources=true
[2023.02.21-20.29.35:416][781]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-20.29.35:419][781]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.21-20.29.35:427][781]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-20.29.35:459][781]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.21-20.29.35:460][781]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2023.02.21-20.29.35:461][781]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2023.02.21-20.29.35:465][781]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-20.29.35:474][781]LogUObjectHash: Compacting FUObjectHashTables data took   2.19ms
[2023.02.21-20.29.35:511][782]LogPlayLevel: Display: Destroying online subsystem :Context_42
[2023.02.21-20.29.58:438][453]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.02.21-20.29.58:441][453]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.21-20.29.58:471][453]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI/Widgets02/WB_AIHealthBar" FILE="O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/UI/Widgets02/WB_AIHealthBar.uasset" SILENT=true
[2023.02.21-20.29.58:481][453]LogSavePackage: Moving output files for package: /Game/UI/Widgets02/WB_AIHealthBar
[2023.02.21-20.29.58:481][453]LogSavePackage: Moving 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Saved/WB_AIHealthBar57B345F34777998EFE53B3B763144B36.tmp' to 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/UI/Widgets02/WB_AIHealthBar.uasset'
[2023.02.21-20.29.58:487][453]LogFileHelpers: InternalPromptForCheckoutAndSave took 46 ms (total: 3.68 sec)
[2023.02.21-20.29.58:495][453]AssetCheck: New page: Asset Save: WB_AIHealthBar
[2023.02.21-20.29.58:495][453]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UI/Widgets02/WB_AIHealthBar.WB_AIHealthBar
[2023.02.21-20.33.27:599][233]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.21-20.33.27:607][233]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.21-20.33.27:607][233]PIE: New page: PIE session: Level_Development_001 (21 Feb 2023, 20:33:27)
[2023.02.21-20.33.27:643][233]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_Development_001
[2023.02.21-20.33.27:698][233]LogPlayLevel: PIE: StaticDuplicateObject took: (0.055089s)
[2023.02.21-20.33.27:698][233]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_Development_001.Level_Development_001 to /Game/Levels/UEDPIE_0_Level_Development_001.Level_Development_001 (0.055123s)
[2023.02.21-20.33.27:699][233]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-20.33.27:699][233]LogAIModule: Creating AISystem for world Level_Development_001
[2023.02.21-20.33.27:699][233]LogPlayLevel: PIE: World Init took: (0.000651s)
[2023.02.21-20.33.27:735][233]LogUObjectHash: Compacting FUObjectHashTables data took   1.82ms
[2023.02.21-20.33.27:736][233]LogAudio: Display: Creating Audio Device:                 Id: 29, Scope: Unique, Realtime: True
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.21-20.33.27:736][233]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.21-20.33.27:736][233]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.21-20.33.27:736][233]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.21-20.33.27:736][233]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.21-20.33.27:736][233]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.21-20.33.27:738][233]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.21-20.33.27:777][233]LogAudioMixer: Display: Using Audio Hardware Device Headphones (2- SteelSeries Arctis 7 Game)
[2023.02.21-20.33.27:777][233]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.21-20.33.27:777][233]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.21-20.33.27:777][233]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.21-20.33.27:777][233]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=29
[2023.02.21-20.33.27:777][233]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=29
[2023.02.21-20.33.27:779][233]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=29
[2023.02.21-20.33.27:779][233]LogInit: FAudioDevice initialized.
[2023.02.21-20.33.27:779][233]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=29
[2023.02.21-20.33.27:779][233]LogAudio: Display: Audio Device (ID: 29) registered with world 'Level_Development_001'.
[2023.02.21-20.33.27:784][233]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.21-20.33.27:802][233]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_Development_001.Level_Development_001 up for play (max tick rate 0) at 2023.02.21-20.33.27
[2023.02.21-20.33.27:805][233]LogWorld: Bringing up level for play took: 0.020909
[2023.02.21-20.33.27:807][233]LogOnline: OSS: Created online subsystem instance for: :Context_43
[2023.02.21-20.33.27:809][233]Cmd: r.TonemapperGamma 0
[2023.02.21-20.33.27:810][233]r.TonemapperGamma = "0"
[2023.02.21-20.33.27:810][233]Cmd: r.TonemapperFilm 0
[2023.02.21-20.33.27:810][233]Command not recognized: r.TonemapperFilm 0
[2023.02.21-20.33.27:810][233]Cmd: r.Tonemapper.Sharpen 
[2023.02.21-20.33.27:810][233]r.Tonemapper.Sharpen = "0"      LastSetBy: Constructor
[2023.02.21-20.33.27:810][233]Cmd: r.Tonemapper.GrainQuantization 0
[2023.02.21-20.33.27:810][233]r.Tonemapper.GrainQuantization = "0"
[2023.02.21-20.33.27:810][233]Cmd: r.Tonemapper.Quality 0
[2023.02.21-20.33.27:810][233]r.Tonemapper.Quality = "0"
[2023.02.21-20.33.27:810][233]Cmd: r.EyeAdaptition.Focus 0
[2023.02.21-20.33.27:810][233]Command not recognized: r.EyeAdaptition.Focus 0
[2023.02.21-20.33.27:810][233]Cmd: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.33.27:810][233]Command not recognized: r.EyeAdaptition.PreExposureOverride 0
[2023.02.21-20.33.27:810][233]Cmd: r.EyeAdaptition.Quality 0
[2023.02.21-20.33.27:810][233]Command not recognized: r.EyeAdaptition.Quality 0
[2023.02.21-20.33.27:810][233]PIE: Server logged in
[2023.02.21-20.33.27:812][233]PIE: Play in editor total start time 0.205 seconds.
[2023.02.21-20.33.27:812][233]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.33.27:812][233]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.33.27:812][233]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.33.27:812][233]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.33.27:812][233]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-20.34.00:464][ 99]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 450.0
[2023.02.21-20.34.00:492][102]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 450.0
[2023.02.21-20.34.00:813][138]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 400.0
